ID,Posición,Area,Á.liq.,Grupo de personal,CODIGO POSTAL,Motivo de la RENUNCIA,Tipo de Baja,Banda,Baja,ReglaPHT,Alta,Antigüedad Clas,Antigüedad,Clave de sexo,Lugar de nacimiento,Clasificacion L. N,Edad del empleado,¿Cuanto tiempo tiene viviendo en Cd. Juarez?,Estado Civil,Hijos
769,POS1323,VS7,S5,Direct,32575,Vol-Transferencia entre planta,Voluntario,DO,22/03/2022,JF010600,14/01/2021,1 - 3 Años,432,Femenino,PUEBLA,PAIS,26,Menos de un año,Soltero,2
770,POS1323,VS1,S5,Direct,32590,Vol-Razones médicas,Voluntario,DO,22/03/2022,JT012324,18/05/2017,4 - 5 Años,1769,Femenino,JUAREZ,CIUDAD ,24,10+ Years,U.Libre,1
771,POS1748,VS5,S5,Direct,32722,Vol-Prob personales y/o fam.,Voluntario,DNO,22/03/2022,JF010600,02/09/2010,10+ Años,4219,Masculino,CD JUAREZ,CIUDAD ,30,Menos de un año,U.Libre,1
772,POS1559,MFS,S5,Direct,32599,Vol-Otro empleo,Voluntario,DNO,22/03/2022,JS011500,03/06/2013,6 - 10 Años,3214,Masculino,FRESNILLO,PAIS,27,10+ Years,Casado,2
773,POS1230,VS4,S5,Direct,32599,Vol-Insatisfacción personal,Voluntario,DNO,22/03/2022,JF010600,09/10/2013,6 - 10 Años,3086,Masculino,COAHUILA,PAIS,28,10+ Years,Soltero,1
774,POS1380,VS9-ABS,S5,Direct,32600,Vol-No regreso / no dio razón,Voluntario,DO,23/03/2022,JF010600,14/01/2021,1 - 3 Años,433,Masculino,CHIHUAHUA,ESTADO,26,Menos de un año,U.Libre,2
775,POS1323,VS9-ABS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,Impuesta,DO,24/03/2022,JS011500,13/09/2018,4 - 5 Años,1288,Masculino,LAZARO CARDENAS,ESTADO,24,Menos de un año,Soltero,0
776,POS2622,VS4,S6,Exempt,32210,Vol-Otro empleo,Voluntario,E3,25/03/2022,ADMINIST,11/05/2005,10+ Años,6162,Masculino,"GOMEZ FARIAS, CHIHUAHU",ESTADO,38,Menos de un año,Casado,1
777,POS907,VS1,S6,Exempt,32360,Vol-Transferencia entre planta,Voluntario,E4,26/03/2022,ADMINIST,09/02/2015,6 - 10 Años,2602,Masculino,CHIHUAHUA,ESTADO,32,Menos de un año,Soltero,0
778,POS1380,MFS,S5,Direct,32599,Imp.Tra-LFT y/o Reglamento Int.,Impuesta,DO,28/03/2022,JF060600,15/07/2013,6 - 10 Años,3178,Femenino,JUAREZ,CIUDAD ,38,Menos de un año,Soltero,3
779,POS1380,MFS,S5,Direct,32575,Vol-Transferencia entre planta,Voluntario,DO,28/03/2022,JT031800,12/02/2014,6 - 10 Años,2966,Femenino,GOMEZ PALACIO,ESTADO,38,Menos de un año,Soltero,4
780,POS1921,MFS,S5,Direct,32575,Vol-Insatisfacción personal,Voluntario,DO,29/03/2022,JF010600,27/12/2018,4 - 5 Años,1188,Femenino,JUAREZ,CIUDAD ,21,10+ Years,Soltero,0
781,POS538,VS9-ABS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,Impuesta,DO,29/03/2022,JT031800,31/10/2019,1 - 3 Años,880,Femenino,JUAREZ,CIUDAD ,26,Menos de un año,U.Libre,4
782,POS1323,VS5,S5,Direct,32575,Vol-Razones médicas,Voluntario,DO,29/03/2022,JS011500,05/12/2019,1 - 3 Años,845,Femenino,DURANGO,PAIS,46,10+ Years,Divorciado,4
783,POS1380,MFS,S5,Direct,32575,Vol-Estudios,Voluntario,DO,29/03/2022,JF060600,10/12/2020,1 - 3 Años,474,Masculino,CHIHUAHUA,ESTADO,19,Menos de un año,Soltero,0
784,POS538,VS1,S5,Direct,32217,Vol-Estudios,Voluntario,DO,29/03/2022,JF060600,05/01/2021,1 - 3 Años,448,Femenino,CHIHUAHUA,ESTADO,21,10+ Years,Casado,0
785,POS347,LOG,S5,Direct,32575,Vol-Otro empleo,Voluntario,DNO,29/03/2022,JF010600,24/02/2016,6 - 10 Años,2225,Masculino,CORDOBA,PAIS,31,Menos de un año,Casado,3
786,POS1323,VS1,S5,Direct,32599,Vol-No regreso / no dio razón,Voluntario,DO,30/03/2022,JS011500,26/11/2020,1 - 3 Años,489,Masculino,TORREON,PAIS,24,6-7 Years,U.Libre,1
787,POS1380,MFS,S5,Direct,32599,Muerte,Voluntario,DO,04/04/2022,JF060600,09/12/2015,6 - 10 Años,2308,Femenino,CD. JUAREZ,CIUDAD ,43,Menos de un año,U.Libre,1
788,POS1230,VS7,S5,Direct,32575,Vol-Otro empleo,Voluntario,DNO,05/04/2022,JF010600,30/08/2018,4 - 5 Años,1314,Masculino,JUAREZ,CIUDAD ,25,Menos de un año,Soltero,0
789,POS538,VS1,S5,Direct,32575,Imp.Tra-Ausentismos continuos,Impuesta,DO,05/04/2022,JF060600,06/09/2018,4 - 5 Años,1307,Femenino,JUAREZ,CIUDAD ,24,Menos de un año,Soltero,0
790,POS1380,MFS,S5,Direct,32575,Vol-Cambio de domicilio,Voluntario,DO,05/04/2022,JF060600,17/10/2019,1 - 3 Años,901,Femenino,JUAREZ,CIUDAD ,29,10+ Years,U.Libre,4
791,POS538,VS9-ABS,S5,Direct,32575,Vol-Transferencia entre planta,Voluntario,DO,05/04/2022,JS011500,24/10/2019,1 - 3 Años,894,Femenino,VERACRUZ,PAIS,43,Menos de un año,Soltero,0
792,POS1323,VS5,S5,Direct,32599,Vol-No regreso / no dio razón,Voluntario,DO,05/04/2022,JF010600,19/01/2021,1 - 3 Años,441,Femenino,JUAREZ,CIUDAD ,21,Menos de un año,U.Libre,1
793,POS2915,TEF,S5,Direct,32575,Vol-Otro empleo,Voluntario,DNO,05/04/2022,JS011500,11/02/2021,1 - 3 Años,418,Masculino,CD. JUAREZ,CIUDAD ,36,10+ Years,Casado,1
794,POS2094,TEF,S5,Direct,32560,Vol-Insatisfacción personal,Voluntario,DNO,05/04/2022,ADMINIST,25/02/2021,1 - 3 Años,404,Masculino,JUAREZ,CIUDAD ,28,10+ Years,Casado,0
795,POS1380,MFS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,Impuesta,DO,05/04/2022,JF060600,11/01/2018,4 - 5 Años,1545,Femenino,JUAREZ,CIUDAD ,29,Menos de un año,Casado,1
796,POS1323,VS7,S5,Direct,32575,Vol-Transferencia entre planta,Voluntario,DO,05/04/2022,JF010600,03/10/2019,1 - 3 Años,915,Masculino,CHIHUAHUA,ESTADO,23,Menos de un año,Soltero,0
797,POS1323,VS1,S5,Direct,32594,Vol-Prob personales y/o fam.,Voluntario,DO,05/04/2022,JF010600,13/07/2017,4 - 5 Años,1727,Masculino,TECPATAN,PAIS,28,10+ Years,U.Libre,1
798,POS1559,MFS,S5,Direct,32107,Vol-Otro empleo,Voluntario,DNO,05/04/2022,JF050600,12/10/2011,10+ Años,3828,Masculino,ZACATECAS,PAIS,32,10+ Years,U.Libre,1
799,POS1520,TEF,S6,Exempt,32425,Imp.Tra-Jubilación,Impuesta,E3,08/04/2022,ADMINIST,12/07/2005,10+ Años,6114,Femenino,"CD. JUAREZ, CHIH.",CIUDAD ,55,Menos de un año,Casado,2
800,POS1230,VS9-ABS,S5,Direct,32599,Vol-Otro empleo,Voluntario,DNO,12/04/2022,JT012324,06/12/2018,4 - 5 Años,1223,Masculino,HIDALGO DEL PARRAL,ESTADO,23,10+ Years,Soltero,0
801,POS1921,MFS,S5,Direct,32575,Vol-Otro empleo,Voluntario,DO,12/04/2022,JS011500,10/10/2019,1 - 3 Años,915,Masculino,JUAREZ,CIUDAD ,20,10+ Years,Soltero,0
802,POS1921,MFS,S5,Direct,32599,Vol-Cambio de domicilio,Voluntario,DO,12/04/2022,JF010600,18/01/2017,4 - 5 Años,1910,Masculino,SANTIAGO TUXTLA,PAIS,48,Menos de un año,U.Libre,1
803,POS1748,VS5,S5,Direct,32599,Vol-Otro empleo,Voluntario,DNO,12/04/2022,JT012324,15/07/2013,6 - 10 Años,3193,Masculino,TORREON,PAIS,30,10+ Years,U.Libre,1
804,POS1559,MFS,S5,Direct,32674,Vol-Otro empleo,Voluntario,DNO,12/04/2022,JS011500,04/12/2013,6 - 10 Años,3051,Masculino,CIUDAD JUAREZ,CIUDAD ,32,10+ Years,Casado,1
805,POS1819,LOG,S5,Direct,32599,Vol-Otro empleo,Voluntario,DNO,12/04/2022,JS011500,19/02/2014,6 - 10 Años,2974,Masculino,DURANGO,PAIS,26,10+ Years,Soltero,0
806,POS1559,MFS,S5,Direct,32599,Vol-Otro empleo,Voluntario,DNO,12/04/2022,JT021800,13/01/2016,6 - 10 Años,2281,Masculino,TORREON,PAIS,25,10+ Years,U.Libre,1
807,POS343,MFS,S6,Exempt,32590,Vol-Otro empleo,Voluntario,E3,14/04/2022,ADMINIST,28/03/2018,4 - 5 Años,1478,Femenino,JUAREZ,CIUDAD ,27,Menos de un año,Casado,0
808,POS2913,Admin MSE2,S6,Managers,32520,Vol-Otro empleo,Voluntario,SL1,14/04/2022,ADMINIST,16/12/2010,10+ Años,4137,Masculino,"CD. JUAREZ, CHIHUAHUA",CIUDAD ,39,Menos de un año,Casado,2
809,POS1230,VS7,S5,Direct,32687,Vol-Transferencia entre planta,Voluntario,DNO,15/04/2022,JF010600,10/09/2020,1 - 3 Años,582,Masculino,CHIHUAHUA,ESTADO,23,Menos de un año,Soltero,0
810,POS2803,VS1,S5,Direct,32573,Vol-Transferencia entre planta,Voluntario,DNO,15/04/2022,ADMINIST,25/02/2021,1 - 3 Años,414,Masculino,JUAREZ,CIUDAD ,28,Menos de un año,Soltero,0
811,POS1921,MFS,S5,Direct,32107,Imp.Tra-Jubilación,Impuesta,DO,15/04/2022,JS011500,30/01/2006,10+ Años,5919,Femenino,LAS PILAS ZAC.,PAIS,60,Menos de un año,Casado,2
812,POS907,VS9-ABS,S6,Exempt,32540,Vol-Transferencia entre planta,Voluntario,E4,15/04/2022,ADMINIST,31/03/2014,6 - 10 Años,2937,Masculino,JUAREZ,CIUDAD ,43,Menos de un año,Casado,4
813,POS538,VS7,S5,Direct,32599,Vol-Estudios,Voluntario,DO,18/04/2022,JF060600,17/05/2018,4 - 5 Años,1432,Femenino,CHIHUAHUA,ESTADO,26,10+ Years,Soltero,0
814,POS1323,VS5,S5,Direct,32599,Vol-No regreso / no dio razón,Voluntario,DO,18/04/2022,JT012324,05/09/2019,1 - 3 Años,956,Femenino,GUERRERO,ESTADO,49,10+ Years,Casado,4
815,POS538,VS7,S5,Direct,32599,Imp.Tra-Ausentismos continuos,Impuesta,DO,18/04/2022,JF060600,28/12/2016,6 - 10 Años,1937,Femenino,CULIACAN,PAIS,34,Menos de un año,Soltero,2
816,POS538,VS9-ABS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,Impuesta,DO,19/04/2022,JF060600,19/12/2019,1 - 3 Años,852,Femenino,JUAREZ,CIUDAD ,20,Menos de un año,Soltero,0
817,POS1323,VS1,S5,Direct,32599,Vol-Prob personales y/o fam.,Voluntario,DO,19/04/2022,JF010600,31/08/2017,4 - 5 Años,1692,Femenino,TUXTEPEC,PAIS,23,10+ Years,Soltero,0
818,POS1230,VS4,S5,Direct,32598,Vol-Otro empleo,Voluntario,DNO,19/04/2022,JS011500,16/03/2016,6 - 10 Años,2225,Masculino,JUAREZ,CIUDAD ,25,10+ Years,U.Libre,1
819,POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,20/04/2022,JT031800,25/07/2019,1 - 3 Años,1000,Femenino,TABASCO,PAIS,40,Menos de un año,Casado,3
820,POS2062,VS9-ABS,S6,Exempt,32660,Vol-Otro empleo,Voluntario,E3,20/04/2022,ADMINIST,29/10/2014,6 - 10 Años,2730,Masculino,TEXAS,PAIS,32,Menos de un año,Casado,2
821,POS2338,CTG,S6,Exempt,32617,Vol-Otro empleo,Voluntario,E4,21/04/2022,ADMINIST,19/09/2011,10+ Años,3867,Femenino,AGUSCALIENTES,PAIS,38,Menos de un año,Casado,1
822,POS1323,VS1,S5,Direct,32575,Vol-Transferencia entre planta,Voluntario,DO,22/04/2022,JS011500,05/10/2017,4 - 5 Años,1660,Femenino,JUAREZ,CIUDAD ,23,Menos de un año,Soltero,1
823,POS1448,TEF,S6,Exempt,32140,Vol-Otro empleo,Voluntario,E3,22/04/2022,ADMINIST,02/04/2014,6 - 10 Años,2942,Femenino,DURANGO,PAIS,39,Menos de un año,Soltero,0
824,POS2497,LOG,S6,Exempt,32472,Vol-Otro empleo,Voluntario,E4,22/04/2022,ADMINIST,22/12/2014,6 - 10 Años,2678,Femenino,JUAREZ,CIUDAD ,30,Menos de un año,Soltero,0
825,POS2076,HRL,S6,Exempt,32379,Imp.Pat-Terminación del Contrato,Impuesta,E3,25/04/2022,ADMINIST,11/05/2009,10+ Años,4732,Masculino,VILLA AHUMADA,ESTADO,41,Menos de un año,U.Libre,3
826,POS2803,VS7,S5,Direct,32695,Vol-Otro empleo,Voluntario,DNO,26/04/2022,JF010600,22/12/2020,1 - 3 Años,490,Masculino,ACAPULCO,PAIS,38,Menos de un año,Casado,1
827,POS1380,MFS,S5,Direct,32599,Vol-Otro empleo,Voluntario,DO,26/04/2022,JT031800,14/01/2021,1 - 3 Años,467,Masculino,DURANGO,PAIS,29,Menos de un año,Casado,1
828,POS2003,TEF,S5,Direct,32599,Vol-Insatisfacción personal,Voluntario,DNO,26/04/2022,ADMINIST,19/10/2017,4 - 5 Años,1650,Femenino,POANAS,PAIS,32,10+ Years,Soltero,0
829,POS1323,VS1,S5,Direct,32575,Vol-Prob personales y/o fam.,Voluntario,DO,26/04/2022,JS011500,07/12/2016,6 - 10 Años,1966,Femenino,VERACRUZ,PAIS,40,Menos de un año,Soltero,3
830,POS1230,VS5,S5,Direct,32575,Vol-Prob personales y/o fam.,Voluntario,DNO,26/04/2022,JS011500,16/06/2004,10+ Años,6523,Masculino,"TORREON, COAHUILA",PAIS,50,Menos de un año,Casado,3
831,POS2803,VS7,S5,Direct,32696,Vol-Otro empleo,Voluntario,DNO,26/04/2022,JF010600,01/03/2006,10+ Años,5900,Masculino,EL FUERTE SIN.,PAIS,47,Menos de un año,Casado,3
832,POS1921,MFS,S5,Direct,32575,Vol-Insatisfacción personal,Voluntario,DO,26/04/2022,JT012324,18/02/2015,6 - 10 Años,2624,Masculino,DURANGO,PAIS,40,7-8 Years,Casado,3
833,POS1410,VS7,S5,Direct,32696,Vol-Otro empleo,Voluntario,DNO,26/04/2022,JF010600,04/03/2015,6 - 10 Años,2610,Femenino,TUXTLA GUTIERREZ,PAIS,26,Menos de un año,Soltero,1
834,POS1230,VS7,S5,Direct,32599,Vol-Otro empleo,Voluntario,DNO,26/04/2022,JF010600,18/03/2015,6 - 10 Años,2596,Masculino,TUXTEPEC,PAIS,28,Menos de un año,Casado,0
835,POS538,VS1,S5,Direct,32696,Imp.Tra-Ausentismos continuos,Impuesta,DO,26/04/2022,JF060600,26/10/2016,6 - 10 Años,2008,Femenino,JUAREZ,CIUDAD ,49,Menos de un año,Soltero,5
836,POS1788,VS4,S6,Exempt,32472,Vol-Otro empleo,Voluntario,E4,26/04/2022,ADMINIST,20/07/2016,6 - 10 Años,2106,Masculino,CAJEME,PAIS,30,Menos de un año,Casado,3
837,POS2698,VS7,S5,Direct,32575,Imp.Tra-Falsificación de Documentos,Impuesta,DNO,29/04/2022,JF010600,26/04/2018,4 - 5 Años,1464,Masculino,CHIHUAHUA,ESTADO,24,Menos de un año,U.Libre,1
838,POS1323,VS7,S5,Direct,32575,Vol-Transferencia entre planta,Voluntario,DO,29/04/2022,JT012324,14/03/2019,1 - 3 Años,1142,Femenino,JUAREZ,CIUDAD ,35,Menos de un año,U.Libre,3
839,POS1323,VS9-ABS,S5,Direct,32594,Vol-Transferencia entre planta,Voluntario,DO,29/04/2022,JT012324,08/10/2014,6 - 10 Años,2760,Masculino,VERACRUZ,PAIS,27,Menos de un año,Soltero,0
840,POS1145,DBE,S6,Exempt,32560,Vol-Otro empleo,Voluntario,E3,29/04/2022,ADMINIST,03/05/2018,4 - 5 Años,1457,Masculino,CHIHUAHUA,ESTADO,41,Menos de un año,U.Libre,2
841,POS1181,LOG,S6,Exempt,32540,Vol-Otro empleo,Voluntario,E3,29/04/2022,ADMINIST,02/08/2018,4 - 5 Años,1366,Masculino,JUAREZ,CIUDAD ,30,Menos de un año,Casado,0
842,POS2062,TEF,S6,Exempt,32675,Vol-Prob personales y/o fam.,Voluntario,E3,29/04/2022,JF010600,28/03/2012,6 - 10 Años,3684,Femenino,CD. JUAREZ,CIUDAD ,32,Menos de un año,Casado,1
843,POS538,VS7,S5,Direct,32580,Imp.Pat-Terminación del Contrato,Impuesta,DO,02/05/2022,JT031800,01/12/2020,1 - 3 Años,517,Masculino,DURANGO,PAIS,22,Menos de un año,Soltero,0
844,POS2003,TEF,S5,Direct,32600,Vol-Insatisfacción personal,Voluntario,DNO,03/05/2022,ADMINIST,13/06/2019,1 - 3 Años,1055,Masculino,JUAREZ,CIUDAD ,32,Menos de un año,Soltero,1
845,POS1230,VS4,S5,Direct,32575,Vol-Otro empleo,Voluntario,DNO,03/05/2022,JF010600,19/10/2010,10+ Años,4214,Masculino,JUAREZ,CIUDAD ,29,Menos de un año,U.Libre,0
846,POS1376,MFS,S5,Direct,32594,Vol-Otro empleo,Voluntario,DNO,03/05/2022,JF010600,31/08/2015,6 - 10 Años,2437,Masculino,FRANCISCO I MADERO,PAIS,27,Menos de un año,U.Libre,1
847,POS1111,TEF,S5,Direct,32599,Vol-Otro empleo,Voluntario,DNO,03/05/2022,ADMINIST,30/07/2014,6 - 10 Años,2834,Femenino,JUAREZ,CIUDAD ,27,Menos de un año,Soltero,1
848,POS1376,MFS,S5,Direct,32575,Vol-Otro empleo,Voluntario,DNO,03/05/2022,JT012324,21/01/2015,6 - 10 Años,2659,Masculino,JUAREZ,CIUDAD ,27,Menos de un año,Casado,3
849,POS1559,MFS,S5,Direct,32543,Vol-Otro empleo,Voluntario,DNO,03/05/2022,JS011500,12/10/2016,6 - 10 Años,2029,Masculino,GOMEZ PALACIO,ESTADO,24,Menos de un año,Soltero,0
850,POS2848,HSE,S6,Exempt,32330,Vol-Otro empleo,Voluntario,E4,06/05/2022,ADMINIST,03/02/2022,1 - 6 Meses,92,Masculino,CHIHUAHUA,ESTADO,39,Menos de un año,Soltero,0
851,POS538,VS1,S5,Direct,32674,Imp.Tra-Ausentismos continuos,Impuesta,DO,09/05/2022,JF060600,15/07/2013,6 - 10 Años,3220,Femenino,DELICIAS,ESTADO,29,Menos de un año,Casado,3
852,POS1323,VS9-ABS,S5,Direct,32576,Vol-Insatisfacción personal,Voluntario,DO,10/05/2022,JF010600,15/03/2018,4 - 5 Años,1517,Masculino,CHIHUAHUA,ESTADO,22,Menos de un año,Soltero,0
853,POS1323,VS7,S5,Direct,32575,Vol-Transferencia entre planta,Voluntario,DO,10/05/2022,JS011500,31/10/2019,1 - 3 Años,922,Femenino,JUAREZ,CIUDAD ,20,Menos de un año,Soltero,0
854,POS1323,VS7,S5,Direct,32553,Vol-Prob personales y/o fam.,Voluntario,DO,10/05/2022,JS011500,12/03/2020,1 - 3 Años,789,Femenino,JUAREZ,CIUDAD ,28,Menos de un año,Soltero,0
855,POS1323,VS4,S5,Direct,32575,Vol-Prob personales y/o fam.,Voluntario,DO,10/05/2022,JF010600,24/09/2020,1 - 3 Años,593,Femenino,JUAREZ,CIUDAD ,21,Menos de un año,Soltero,0
856,POS1323,VS5,S5,Direct,32575,Vol-Otro empleo,Voluntario,DO,10/05/2022,JF010600,22/12/2020,1 - 3 Años,504,Masculino,JUAREZ,CIUDAD ,21,Menos de un año,Soltero,0
857,POS1323,VS9-ABS,S5,Direct,32702,Vol-Prob personales y/o fam.,Voluntario,DO,10/05/2022,JF010600,25/02/2021,1 - 3 Años,439,Masculino,JUAREZ,CIUDAD ,38,Menos de un año,Casado,4
858,POS1921,MFS,S5,Direct,32574,Vol-No regreso / no dio razón,Voluntario,DO,10/05/2022,JT012324,28/12/2017,4 - 5 Años,1594,Femenino,CHIHUAHUA,ESTADO,36,Menos de un año,Soltero,2
859,POS1559,MFS,S5,Direct,32107,Vol-Otro empleo,Voluntario,DNO,10/05/2022,JS011500,22/04/2010,10+ Años,4401,Masculino,DURANGO,PAIS,33,Menos de un año,Casado,2
860,POS2553,VS5,S5,Direct,32575,Vol-Prob personales y/o fam.,Voluntario,DNO,10/05/2022,JF050600,10/06/2013,6 - 10 Años,3256,Femenino,TORREON,PAIS,60,Menos de un año,Casado,4
861,POS1748,VS9-ABS,S5,Direct,32594,Vol-Otro empleo,Voluntario,DNO,10/05/2022,JT012324,01/10/2014,6 - 10 Años,2778,Masculino,GUADALAJARA,PAIS,28,Menos de un año,Soltero,0
862,POS2802,TEF,S5,Direct,32599,Vol-Otro empleo,Voluntario,DNO,10/05/2022,JF010600,30/11/2015,6 - 10 Años,2353,Masculino,CD. JUAREZ,CIUDAD ,25,Menos de un año,Soltero,0
863,POS1323,VS1,S5,Direct,32575,Vol-Transferencia entre planta,Voluntario,DO,13/05/2022,JS011500,22/12/2020,1 - 3 Años,507,Femenino,CHIHUAHUA,ESTADO,32,Menos de un año,Casado,1
864,POS343,MFS,S6,Exempt,32575,Vol-Cambio de domicilio,Voluntario,E3,13/05/2022,JF010600,26/01/2011,10+ Años,4125,Masculino,DURANGO,PAIS,31,Menos de un año,U.Libre,1
865,POS1323,VS7,S5,Direct,32575,Vol-Transferencia entre planta,Voluntario,DO,13/05/2022,JF010600,29/04/2015,6 - 10 Años,2571,Femenino,JUAREZ,CIUDAD ,26,Menos de un año,Soltero,1
866,POS1323,VS1,S5,Direct,32600,Vol-Transferencia entre planta,Voluntario,DO,17/05/2022,JS011500,23/08/2018,4 - 5 Años,1363,Femenino,ZACATECAS,PAIS,43,Menos de un año,Soltero,5
867,POS1921,MFS,S5,Direct,32580,Vol-Prob personales y/o fam.,Voluntario,DO,17/05/2022,JF010600,27/12/2018,4 - 5 Años,1237,Femenino,JUAREZ,CIUDAD ,22,Menos de un año,Soltero,1
868,POS1323,VS5,S5,Direct,32575,Vol-Razones médicas,Voluntario,DO,17/05/2022,JT012324,24/01/2019,1 - 3 Años,1209,Femenino,DURANGO,PAIS,42,Menos de un año,U.Libre,4
869,POS1323,VS9-ABS,S5,Direct,32563,Vol-Prob personales y/o fam.,Voluntario,DO,17/05/2022,JS011500,17/04/2019,1 - 3 Años,1126,Masculino,CD JUAREZ,CIUDAD ,25,Menos de un año,Soltero,1
870,POS1323,VS9-ABS,S5,Direct,32600,Vol-Prob personales y/o fam.,Voluntario,DO,17/05/2022,JT012324,17/09/2019,1 - 3 Años,973,Femenino,TABASCO,PAIS,34,Menos de un año,Casado,2
871,POS347,LOG,S5,Direct,32599,Vol-Insatisfacción personal,Voluntario,DNO,17/05/2022,JS011500,13/02/2020,1 - 3 Años,824,Masculino,VERACRUZ,PAIS,26,Menos de un año,U.Libre,1
872,POS1230,VS7,S5,Direct,32600,Vol-Otro empleo,Voluntario,DNO,17/05/2022,JF010600,10/09/2020,1 - 3 Años,614,Masculino,JUAREZ,CIUDAD ,22,Menos de un año,Soltero,0
873,POS1323,MFS,S5,Direct,32599,Vol-Transferencia entre planta,Voluntario,DO,17/05/2022,JS011500,22/10/2020,1 - 3 Años,572,Femenino,JUAREZ,CIUDAD ,27,Menos de un año,Soltero,1
874,POS2915,TEF,S5,Direct,32695,Vol-Otro empleo,Voluntario,DNO,17/05/2022,JT012324,29/10/2020,1 - 3 Años,565,Masculino,CHIHUAHUA,ESTADO,33,Menos de un año,Casado,2
875,POS1559,MFS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,Impuesta,DNO,17/05/2022,JF010600,10/12/2020,1 - 3 Años,523,Masculino,CHIHUAHUA,ESTADO,22,Menos de un año,Soltero,0
876,POS1323,VS5,S5,Direct,32575,Vol-Transferencia entre planta,Voluntario,DO,17/05/2022,JS011500,19/01/2021,1 - 3 Años,483,Femenino,CHIHUAHUA,ESTADO,41,Menos de un año,Casado,4
877,POS2698,VS7,S5,Direct,32590,Vol-No regreso / no dio razón,Voluntario,DNO,17/05/2022,JF050600,25/01/2018,4 - 5 Años,1573,Masculino,VERACRUZ,PAIS,24,Menos de un año,Soltero,0
878,POS538,VS9-ABS,S5,Direct,32599,Vol-Otro empleo,Voluntario,DO,17/05/2022,JF060600,16/02/2017,4 - 5 Años,1916,Masculino,JUAREZ,CIUDAD ,24,Menos de un año,Soltero,0
879,POS538,VS1,S5,Direct,32600,Vol-Cambio de domicilio,Voluntario,DO,17/05/2022,JF060600,20/04/2017,4 - 5 Años,1853,Femenino,NANCHITAL,PAIS,28,Menos de un año,Soltero,1
880,POS538,VS1,S5,Direct,32575,Vol-Prob personales y/o fam.,Voluntario,DO,17/05/2022,JF060600,27/07/2017,4 - 5 Años,1755,Femenino,TUXTEPEC,PAIS,34,Menos de un año,Casado,1
881,POS1921,MFS,S5,Direct,32575,Vol-Prob personales y/o fam.,Voluntario,DO,17/05/2022,JT012324,10/08/2017,4 - 5 Años,1741,Femenino,JUAREZ,CIUDAD ,26,Menos de un año,U.Libre,1
882,POS1230,VS7,S5,Direct,32699,Vol-Otro empleo,Voluntario,DNO,17/05/2022,JF010600,15/07/2013,6 - 10 Años,3228,Femenino,SANTA BARBARA,PAIS,32,Menos de un año,U.Libre,1
883,POS1748,VS7,S5,Direct,32699,Vol-Prob personales y/o fam.,Voluntario,DNO,17/05/2022,JF010600,06/11/2013,6 - 10 Años,3114,Masculino,ACAPULCO,PAIS,42,Menos de un año,Casado,3
884,POS1410,VS1,S5,Direct,32590,Vol-Otro empleo,Voluntario,DNO,17/05/2022,JF010600,28/09/2016,6 - 10 Años,2057,Femenino,JUAREZ,CIUDAD ,33,10+ Years,Casado,3
885,POS1380,MFS,S5,Direct,32575,Vol-No regreso / no dio razón,Voluntario,DO,19/05/2022,JT031800,26/01/2021,1 - 3 Años,478,Masculino,CHIHUAHUA,ESTADO,24,Menos de un año,Soltero,0
886,POS343,MFS,S6,Exempt,32500,Vol-Otro empleo,Voluntario,E3,19/05/2022,ADMINIST,27/07/2017,4 - 5 Años,1757,Masculino,CHIHUAHUA,ESTADO,27,Menos de un año,Casado,0
887,POS907,VS4,S6,Exempt,32545,Vol-Otro empleo,Voluntario,E4,20/05/2022,ADMINIST,23/03/2017,4 - 5 Años,1884,Masculino,JUAREZ,CIUDAD ,39,Menos de un año,Casado,2
888,POS723,LOG,S6,Exempt,32538,Vol-Cambio de domicilio,Voluntario,E4,20/05/2022,ADMINIST,25/05/2017,4 - 5 Años,1821,Femenino,AGUA PRIETA,PAIS,27,Menos de un año,Soltero,0
889,POS2803,VS4,S5,Direct,32676,Imp.Tra-Jubilación,Impuesta,DNO,23/05/2022,JS011500,07/05/2007,10+ Años,5495,Masculino,SAN LUIS POTOSI,PAIS,67,Menos de un año,Casado,5
890,POS538,VS1,S5,Direct,32576,Vol-Otro empleo,Voluntario,DO,24/05/2022,JF060600,30/08/2018,4 - 5 Años,1363,Masculino,JUAREZ,CIUDAD ,21,Menos de un año,Soltero,0
891,POS1380,MFS,S5,Direct,32695,Vol-Prob personales y/o fam.,Voluntario,DO,24/05/2022,JT031800,10/10/2019,1 - 3 Años,957,Femenino,CHIHUAHUA,ESTADO,25,Menos de un año,U.Libre,2
892,POS1323,VS7,S5,Direct,32575,Vol-Prob personales y/o fam.,Voluntario,DO,24/05/2022,JF010600,20/02/2020,1 - 3 Años,824,Femenino,GOMEZ PALACIO,ESTADO,24,Menos de un año,U.Libre,1
